[0.9423437702100995, 39.0527023642485, 8.087422360248448, (0.9905476186512071+0j), 0.9802797952333622, 0.9999998905484776]
[0.9423437702100995, 39.0527023642485, 8.087422360248448, (0.9905476186512071+0j), 0.9802797952333622, 0.9999998905484776]
[0.9423437702100995, 39.0527023642485, 8.087422360248448, (0.9905476186512071+0j), 0.9802797952333622, 0.9999998905484776]
[0.9423437702100995, 39.0527023642485, 8.087422360248448, (0.9905476186512071+0j), 0.9802797952333622, 0.9999998905484776]
[0.9423437702100995, 39.0527023642485, 8.087422360248448, (0.9905476186512071+0j), 0.9802797952333622, 0.9999998905484776]
[0.9423437702100995, 39.0527023642485, 8.087422360248448, (0.9905476186512071+0j), 0.9802797952333622, 0.9999998905484776]
[0.9423437702100995, 39.0527023642485, 8.087422360248448, (0.9905476186512071+0j), 0.9802797952333622, 0.9999998905484776]
[0.9423437702100995, 39.0527023642485, 8.087422360248448, (0.9905476186512071+0j), 0.9802797952333622, 0.9999998905484776]
[0.9423437702100995, 39.0527023642485, 8.087422360248448, (0.9905476186512071+0j), 0.9802797952333622, 0.9999998905484776]
[0.9423437702100995, 39.0527023642485, 8.087422360248448, (0.9905476186512071+0j), 0.9802797952333622, 0.9999998905484776]
[0.9423437702100995, 39.0527023642485, 8.087422360248448, (0.9905476186512071+0j), 0.9802797952333622, 0.9999998905484776]
[0.9423437702100995, 39.0527023642485, 8.087422360248448, (0.9905476186512071+0j), 0.9802797952333622, 0.9999998905484776]
[0.939550970248108, 35.52637440792736, 18.21557647515528, (0.9899380375754923+0j), 0.9801417702221492, 0.999999715919057]
[0.9377223064773759, 37.080822058803264, 12.734976708074534, (0.9890465909842948+0j), 0.9802053538071718, 0.9999999941615397]
[0.9378573136653908, 37.114665541908074, 12.636121894409937, (0.9882150267456026+0j), 0.9789442553239888, 0.9999998385703076]
[0.9274121210806224, 31.98162037174985, 41.20200245859213, (0.9727222451562396+0j), 0.9792251985879253, 0.9999721584922154]
[0.8937567432759517, 24.128274356276684, 251.3349734730849, (0.9481572578546067+0j), 0.9619544483328731, 0.9999568690984917]
[0.9159691696939043, 28.56341812843844, 90.51875, (0.9659964209016553+0j), 0.9726637725289823, 0.9999694123060072]
[0.8999700430935295, 26.201916310121902, 155.91529826604554, (0.9210451803582396+0j), 0.9760681573596314, 0.9999565128685374]
[0.8440285892859954, 22.60513272721935, 356.91688017598347, (0.9199608675658504+0j), 0.961501475792268, 0.9999464157577272]
